~id, ~label,ciknumber:String 
0001029730,'holder','0001029730'
0001040188,'holder','0001040188'
0001091923,'holder','0001091923'
0000102909,'holder','0000102909'
0001033324,'holder','0001033324'
0001207017,'holder','0001207017'
0001005817,'holder','0001005817'
0001008322,'holder','0001008322'
0001597694,'holder','0001597694'
0001029730,'holder','0001029730'
0001207017,'holder','0001207017'
0001037763,'holder','0001037763'
0001015079,'holder','0001015079'
0000102909,'holder','0000102909'
0001005607,'holder','0001005607'
0001054074,'holder','0001054074'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001506796,'holder','0001506796'
0001021926,'holder','0001021926'
0001056549,'holder','0001056549'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001034771,'holder','0001034771'
0000102909,'holder','0000102909'
0001037389,'holder','0001037389'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001009076,'holder','0001009076'
0001015083,'holder','0001015083'
0001029730,'holder','0001029730'
0001029730,'holder','0001029730'
0001009950,'holder','0001009950'
0001021258,'holder','0001021258'
0001445891,'holder','0001445891'
0001027796,'holder','0001027796'
0001009016,'holder','0001009016'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001089911,'holder','0001089911'
0001600035,'holder','0001600035'
0001067983,'holder','0001067983'
0001037763,'holder','0001037763'
0001029730,'holder','0001029730'
0001008929,'holder','0001008929'
0001161722,'holder','0001161722'
0001040188,'holder','0001040188'
0001021223,'holder','0001021223'
0000102909,'holder','0000102909'
0001084208,'holder','0001084208'
0001037763,'holder','0001037763'
0001005817,'holder','0001005817'
0001007295,'holder','0001007295'
0001029730,'holder','0001029730'
0001260824,'holder','0001260824'
0000102909,'holder','0000102909'
0001015083,'holder','0001015083'
0001037389,'holder','0001037389'
0001145020,'holder','0001145020'
0001029730,'holder','0001029730'
0001040190,'holder','0001040190'
0001260824,'holder','0001260824'
0001165830,'holder','0001165830'
0001008322,'holder','0001008322'
0000102909,'holder','0000102909'
0001207017,'holder','0001207017'
0001011659,'holder','0001011659'
0001080114,'holder','0001080114'
0001029730,'holder','0001029730'
0001008322,'holder','0001008322'
0001164478,'holder','0001164478'
0001029730,'holder','0001029730'
0001040188,'holder','0001040188'
0001077428,'holder','0001077428'
0001592615,'holder','0001592615'
0001088950,'holder','0001088950'
0001081407,'holder','0001081407'
0001037389,'holder','0001037389'
0001029730,'holder','0001029730'
0001616654,'holder','0001616654'
0001535784,'holder','0001535784'
0001081407,'holder','0001081407'
0001020066,'holder','0001020066'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001115418,'holder','0001115418'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001101250,'holder','0001101250'
0001008322,'holder','0001008322'
0001056559,'holder','0001056559'
0001025835,'holder','0001025835'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001054074,'holder','0001054074'
0001029730,'holder','0001029730'
0001115418,'holder','0001115418'
0001000275,'holder','0001000275'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001009254,'holder','0001009254'
0001008322,'holder','0001008322'
0001029730,'holder','0001029730'
0001260824,'holder','0001260824'
0001569071,'holder','0001569071'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001012091,'holder','0001012091'
0001013701,'holder','0001013701'
0001054074,'holder','0001054074'
0001037763,'holder','0001037763'
0001029730,'holder','0001029730'
0001053994,'holder','0001053994'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001179232,'holder','0001179232'
0001056549,'holder','0001056549'
0001115418,'holder','0001115418'
0001080114,'holder','0001080114'
0001001085,'holder','0001001085'
0001053013,'holder','0001053013'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001597694,'holder','0001597694'
0000102909,'holder','0000102909'
0001084208,'holder','0001084208'
0001009076,'holder','0001009076'
0000102909,'holder','0000102909'
0001013536,'holder','0001013536'
0001008322,'holder','0001008322'
0001174850,'holder','0001174850'
0001009207,'holder','0001009207'
0001011659,'holder','0001011659'
0000102909,'holder','0000102909'
0001444055,'holder','0001444055'
0001079935,'holder','0001079935'
0001009207,'holder','0001009207'
0001013536,'holder','0001013536'
0001506796,'holder','0001506796'
0001007295,'holder','0001007295'
0001009950,'holder','0001009950'
0001013536,'holder','0001013536'
0000102909,'holder','0000102909'
0001179392,'holder','0001179392'
0001084208,'holder','0001084208'
0001029730,'holder','0001029730'
0001062842,'holder','0001062842'
0000102909,'holder','0000102909'
0001007524,'holder','0001007524'
0000102909,'holder','0000102909'
0001561089,'holder','0001561089'
0001037389,'holder','0001037389'
0001036325,'holder','0001036325'
0001008868,'holder','0001008868'
0001080383,'holder','0001080383'
0001037389,'holder','0001037389'
0001007399,'holder','0001007399'
0001089911,'holder','0001089911'
0001088950,'holder','0001088950'
0000102909,'holder','0000102909'
0001009076,'holder','0001009076'
0001600035,'holder','0001600035'
0001029730,'holder','0001029730'
0001592450,'holder','0001592450'
0001018331,'holder','0001018331'
0001021642,'holder','0001021642'
0000102909,'holder','0000102909'
0001054074,'holder','0001054074'
0001054074,'holder','0001054074'
0001115418,'holder','0001115418'
0001040188,'holder','0001040188'
0001439743,'holder','0001439743'
0001014315,'holder','0001014315'
0001037389,'holder','0001037389'
0001512601,'holder','0001512601'
0001009254,'holder','0001009254'
0001029730,'holder','0001029730'
0001162781,'holder','0001162781'
0001009207,'holder','0001009207'
0001009076,'holder','0001009076'
0001029730,'holder','0001029730'
0001009076,'holder','0001009076'
0001040188,'holder','0001040188'
0001040188,'holder','0001040188'
0001040188,'holder','0001040188'
0001207017,'holder','0001207017'
0001001085,'holder','0001001085'
0001018331,'holder','0001018331'
0001021223,'holder','0001021223'
0001029730,'holder','0001029730'
0001004244,'holder','0001004244'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001008322,'holder','0001008322'
0001029730,'holder','0001029730'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001037389,'holder','0001037389'
0001034771,'holder','0001034771'
0001115418,'holder','0001115418'
0001082020,'holder','0001082020'
0001017918,'holder','0001017918'
0001002784,'holder','0001002784'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0001207017,'holder','0001207017'
0000102909,'holder','0000102909'
0001040762,'holder','0001040762'
0001094749,'holder','0001094749'
0001008322,'holder','0001008322'
0000102909,'holder','0000102909'
0001445891,'holder','0001445891'
0001115418,'holder','0001115418'
0001000275,'holder','0001000275'
0001444055,'holder','0001444055'
0001037389,'holder','0001037389'
0001011659,'holder','0001011659'
0000102909,'holder','0000102909'
0001014306,'holder','0001014306'
0001076598,'holder','0001076598'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001088950,'holder','0001088950'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001125816,'holder','0001125816'
0001086763,'holder','0001086763'
0001041283,'holder','0001041283'
0001037389,'holder','0001037389'
0001029730,'holder','0001029730'
0001011659,'holder','0001011659'
0001029730,'holder','0001029730'
0001029730,'holder','0001029730'
0001040188,'holder','0001040188'
0001037389,'holder','0001037389'
0001009207,'holder','0001009207'
0001054074,'holder','0001054074'
0001076598,'holder','0001076598'
0001054074,'holder','0001054074'
0001006435,'holder','0001006435'
0001021249,'holder','0001021249'
0001078013,'holder','0001078013'
0001082917,'holder','0001082917'
0001037763,'holder','0001037763'
0001008937,'holder','0001008937'
0001014315,'holder','0001014315'
0001041283,'holder','0001041283'
0001054074,'holder','0001054074'
0001054074,'holder','0001054074'
0001062842,'holder','0001062842'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001037763,'holder','0001037763'
0001017918,'holder','0001017918'
0001021258,'holder','0001021258'
0000102909,'holder','0000102909'
0001016150,'holder','0001016150'
0000102909,'holder','0000102909'
0001009006,'holder','0001009006'
0001000275,'holder','0001000275'
0001005817,'holder','0001005817'
0001624510,'holder','0001624510'
0001011659,'holder','0001011659'
0000102909,'holder','0000102909'
0001009016,'holder','0001009016'
0001000275,'holder','0001000275'
0000102909,'holder','0000102909'
0001008937,'holder','0001008937'
0000102909,'holder','0000102909'
0001125816,'holder','0001125816'
0001018331,'holder','0001018331'
0001597694,'holder','0001597694'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001008322,'holder','0001008322'
0001029730,'holder','0001029730'
0001040762,'holder','0001040762'
0001040188,'holder','0001040188'
0001506796,'holder','0001506796'
0001084208,'holder','0001084208'
0001009076,'holder','0001009076'
0001029730,'holder','0001029730'
0001054074,'holder','0001054074'
0001207017,'holder','0001207017'
0001586052,'holder','0001586052'
0001054074,'holder','0001054074'
0000102909,'holder','0000102909'
0001080114,'holder','0001080114'
0001019231,'holder','0001019231'
0001008937,'holder','0001008937'
0001036288,'holder','0001036288'
0001093589,'holder','0001093589'
0001013234,'holder','0001013234'
0001080201,'holder','0001080201'
0000102909,'holder','0000102909'
0001054074,'holder','0001054074'
0000102909,'holder','0000102909'
0001040188,'holder','0001040188'
0001596452,'holder','0001596452'
0001029730,'holder','0001029730'
0001037763,'holder','0001037763'
0001040188,'holder','0001040188'
0001102578,'holder','0001102578'
0001034771,'holder','0001034771'
0001013536,'holder','0001013536'
0001029730,'holder','0001029730'
0001009076,'holder','0001009076'
0001561784,'holder','0001561784'
0001054074,'holder','0001054074'
0001008929,'holder','0001008929'
0001037389,'holder','0001037389'
0000102909,'holder','0000102909'
0000101199,'holder','0000101199'
0001011659,'holder','0001011659'
0001021926,'holder','0001021926'
0001009076,'holder','0001009076'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0001021249,'holder','0001021249'
0001038661,'holder','0001038661'
0001040188,'holder','0001040188'
0001034771,'holder','0001034771'
0000102909,'holder','0000102909'
0001009076,'holder','0001009076'
0001021249,'holder','0001021249'
0001089911,'holder','0001089911'
0000102909,'holder','0000102909'
0001381296,'holder','0001381296'
0001037389,'holder','0001037389'
0001021926,'holder','0001021926'
0001078013,'holder','0001078013'
0001013536,'holder','0001013536'
0000102909,'holder','0000102909'
0001021249,'holder','0001021249'
0001162781,'holder','0001162781'
0001018331,'holder','0001018331'
0001115418,'holder','0001115418'
0001037389,'holder','0001037389'
0001079935,'holder','0001079935'
0001079935,'holder','0001079935'
0001009207,'holder','0001009207'
0001009076,'holder','0001009076'
0000102909,'holder','0000102909'
0001037389,'holder','0001037389'
0001029730,'holder','0001029730'
0001040188,'holder','0001040188'
0001007524,'holder','0001007524'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001125816,'holder','0001125816'
0001011659,'holder','0001011659'
0001076809,'holder','0001076809'
0001102062,'holder','0001102062'
0001018331,'holder','0001018331'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0001053013,'holder','0001053013'
0000102909,'holder','0000102909'
0001230239,'holder','0001230239'
0001002784,'holder','0001002784'
0001009076,'holder','0001009076'
0001207017,'holder','0001207017'
0001040762,'holder','0001040762'
0001030618,'holder','0001030618'
0001000275,'holder','0001000275'
0001029730,'holder','0001029730'
0001011659,'holder','0001011659'
0001054074,'holder','0001054074'
0001000275,'holder','0001000275'
0001006364,'holder','0001006364'
0001084208,'holder','0001084208'
0001207017,'holder','0001207017'
0001029730,'holder','0001029730'
0001616654,'holder','0001616654'
0000102909,'holder','0000102909'
0001037389,'holder','0001037389'
0000102909,'holder','0000102909'
0001009006,'holder','0001009006'
0001029730,'holder','0001029730'
0001009215,'holder','0001009215'
0000102909,'holder','0000102909'
0001037389,'holder','0001037389'
0001006378,'holder','0001006378'
0001025835,'holder','0001025835'
0001037389,'holder','0001037389'
0001088950,'holder','0001088950'
0001020580,'holder','0001020580'
0001011659,'holder','0001011659'
0001540826,'holder','0001540826'
0001185072,'holder','0001185072'
0001011659,'holder','0001011659'
0000105495,'holder','0000105495'
0001021642,'holder','0001021642'
0001008322,'holder','0001008322'
0001040188,'holder','0001040188'
0001037389,'holder','0001037389'
0001021223,'holder','0001021223'
0001013701,'holder','0001013701'
0001009016,'holder','0001009016'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001115418,'holder','0001115418'
0001018331,'holder','0001018331'
0001252007,'holder','0001252007'
0000102909,'holder','0000102909'
0001009207,'holder','0001009207'
0000102909,'holder','0000102909'
0001076598,'holder','0001076598'
0001164478,'holder','0001164478'
0001040188,'holder','0001040188'
0001002152,'holder','0001002152'
0001624510,'holder','0001624510'
0001535784,'holder','0001535784'
0001125816,'holder','0001125816'
0000102212,'holder','0000102212'
0001020580,'holder','0001020580'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001092290,'holder','0001092290'
0001029730,'holder','0001029730'
0001037389,'holder','0001037389'
0001078013,'holder','0001078013'
0001179392,'holder','0001179392'
0001029730,'holder','0001029730'
0001009254,'holder','0001009254'
0001008322,'holder','0001008322'
0001084208,'holder','0001084208'
0001569071,'holder','0001569071'
0001029730,'holder','0001029730'
0001040188,'holder','0001040188'
0001061768,'holder','0001061768'
0000102909,'holder','0000102909'
0001041283,'holder','0001041283'
0001002784,'holder','0001002784'
0001000275,'holder','0001000275'
0001009076,'holder','0001009076'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001569071,'holder','0001569071'
0001102578,'holder','0001102578'
0001091923,'holder','0001091923'
0001029730,'holder','0001029730'
0001018331,'holder','0001018331'
0001007295,'holder','0001007295'
0001040762,'holder','0001040762'
0001037389,'holder','0001037389'
0001164478,'holder','0001164478'
0001054074,'holder','0001054074'
0001029730,'holder','0001029730'
0001002784,'holder','0001002784'
0001021926,'holder','0001021926'
0001125816,'holder','0001125816'
0000102909,'holder','0000102909'
0001086763,'holder','0001086763'
0001161722,'holder','0001161722'
0001115418,'holder','0001115418'
0001008868,'holder','0001008868'
0001081407,'holder','0001081407'
0001021258,'holder','0001021258'
0001009207,'holder','0001009207'
0001115418,'holder','0001115418'
0001029730,'holder','0001029730'
0001029730,'holder','0001029730'
0001005817,'holder','0001005817'
0000102909,'holder','0000102909'
0001054074,'holder','0001054074'
0001079935,'holder','0001079935'
0001015079,'holder','0001015079'
0001056825,'holder','0001056825'
0001025835,'holder','0001025835'
0001600999,'holder','0001600999'
0001009207,'holder','0001009207'
0000105495,'holder','0000105495'
0001037389,'holder','0001037389'
0001037389,'holder','0001037389'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001009076,'holder','0001009076'
0001008937,'holder','0001008937'
0000102909,'holder','0000102909'
0001037389,'holder','0001037389'
0001007399,'holder','0001007399'
0001125816,'holder','0001125816'
0001010911,'holder','0001010911'
0001512601,'holder','0001512601'
0001054074,'holder','0001054074'
0001597694,'holder','0001597694'
0001029730,'holder','0001029730'
0001021249,'holder','0001021249'
0001088950,'holder','0001088950'
0001079935,'holder','0001079935'
0001029730,'holder','0001029730'
0001041283,'holder','0001041283'
0000102909,'holder','0000102909'
0001020317,'holder','0001020317'
0001125725,'holder','0001125725'
0001161722,'holder','0001161722'
0001041283,'holder','0001041283'
0001009076,'holder','0001009076'
0000102909,'holder','0000102909'
0001439743,'holder','0001439743'
0001079935,'holder','0001079935'
0001112325,'holder','0001112325'
0001037389,'holder','0001037389'
0001013536,'holder','0001013536'
0001029730,'holder','0001029730'
0001002912,'holder','0001002912'
0001009254,'holder','0001009254'
0001021926,'holder','0001021926'
0001018331,'holder','0001018331'
0001616628,'holder','0001616628'
0000102909,'holder','0000102909'
0001088950,'holder','0001088950'
0001029730,'holder','0001029730'
0001021642,'holder','0001021642'
0001079935,'holder','0001079935'
0001115418,'holder','0001115418'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001037389,'holder','0001037389'
0001037389,'holder','0001037389'
0001018331,'holder','0001018331'
0001009207,'holder','0001009207'
0001021642,'holder','0001021642'
0000102909,'holder','0000102909'
0001008322,'holder','0001008322'
0001082917,'holder','0001082917'
0001029730,'holder','0001029730'
0001029730,'holder','0001029730'
0001082327,'holder','0001082327'
0001013536,'holder','0001013536'
0001018331,'holder','0001018331'
0001115418,'holder','0001115418'
0001001085,'holder','0001001085'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0001009006,'holder','0001009006'
0001010911,'holder','0001010911'
0001008877,'holder','0001008877'
0001179392,'holder','0001179392'
0001167456,'holder','0001167456'
0001609674,'holder','0001609674'
0001018331,'holder','0001018331'
0001037763,'holder','0001037763'
0001115418,'holder','0001115418'
0001000097,'holder','0001000097'
0001007295,'holder','0001007295'
0001009207,'holder','0001009207'
0000102909,'holder','0000102909'
0001053013,'holder','0001053013'
0001037558,'holder','0001037558'
0001029730,'holder','0001029730'
0001145020,'holder','0001145020'
0001009207,'holder','0001009207'
0001037389,'holder','0001037389'
0001010873,'holder','0001010873'
0001037763,'holder','0001037763'
0001028074,'holder','0001028074'
0001029730,'holder','0001029730'
0001029730,'holder','0001029730'
0001021223,'holder','0001021223'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001040188,'holder','0001040188'
0001050463,'holder','0001050463'
0001086763,'holder','0001086763'
0001089911,'holder','0001089911'
0001008929,'holder','0001008929'
0001578177,'holder','0001578177'
0001029730,'holder','0001029730'
0001029730,'holder','0001029730'
0001207017,'holder','0001207017'
0001054074,'holder','0001054074'
0001009076,'holder','0001009076'
0001053013,'holder','0001053013'
0000102909,'holder','0000102909'
0001506796,'holder','0001506796'
0000102909,'holder','0000102909'
0001040592,'holder','0001040592'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001021249,'holder','0001021249'
0000105495,'holder','0000105495'
0001029730,'holder','0001029730'
0001037389,'holder','0001037389'
0001021249,'holder','0001021249'
0001029730,'holder','0001029730'
0001548468,'holder','0001548468'
0001033324,'holder','0001033324'
0001040188,'holder','0001040188'
0001029730,'holder','0001029730'
0001084208,'holder','0001084208'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001039765,'holder','0001039765'
0001004244,'holder','0001004244'
0001013234,'holder','0001013234'
0001029730,'holder','0001029730'
0001115418,'holder','0001115418'
0001094749,'holder','0001094749'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001115418,'holder','0001115418'
0001040188,'holder','0001040188'
0001029730,'holder','0001029730'
0001597694,'holder','0001597694'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001550057,'holder','0001550057'
0000102909,'holder','0000102909'
0001010873,'holder','0001010873'
0000102909,'holder','0000102909'
0001009207,'holder','0001009207'
0001085936,'holder','0001085936'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001037763,'holder','0001037763'
0001062842,'holder','0001062842'
0001527166,'holder','0001527166'
0000102909,'holder','0000102909'
0001080383,'holder','0001080383'
0001040762,'holder','0001040762'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0001125816,'holder','0001125816'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001084208,'holder','0001084208'
0001010873,'holder','0001010873'
0001006378,'holder','0001006378'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001102578,'holder','0001102578'
0001009076,'holder','0001009076'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001025835,'holder','0001025835'
0001008322,'holder','0001008322'
0000105495,'holder','0000105495'
0000102909,'holder','0000102909'
0001054074,'holder','0001054074'
0001009016,'holder','0001009016'
0001080114,'holder','0001080114'
0001040197,'holder','0001040197'
0001009076,'holder','0001009076'
0001056807,'holder','0001056807'
0001054074,'holder','0001054074'
0001021249,'holder','0001021249'
0001125816,'holder','0001125816'
0001009006,'holder','0001009006'
0001037389,'holder','0001037389'
0001535784,'holder','0001535784'
0001013536,'holder','0001013536'
0001011659,'holder','0001011659'
0001013536,'holder','0001013536'
0001018331,'holder','0001018331'
0001056859,'holder','0001056859'
0001029730,'holder','0001029730'
0001616654,'holder','0001616654'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001009207,'holder','0001009207'
0000102909,'holder','0000102909'
0001021642,'holder','0001021642'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001037389,'holder','0001037389'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0001006378,'holder','0001006378'
0001540826,'holder','0001540826'
0001054074,'holder','0001054074'
0001037389,'holder','0001037389'
0001040188,'holder','0001040188'
0001084208,'holder','0001084208'
0001115418,'holder','0001115418'
0001009207,'holder','0001009207'
0001008322,'holder','0001008322'
0001054074,'holder','0001054074'
0000102909,'holder','0000102909'
0000102909,'holder','0000102909'
0001008937,'holder','0001008937'
0001005817,'holder','0001005817'
0001037763,'holder','0001037763'
0001125816,'holder','0001125816'
0001001085,'holder','0001001085'
0001037389,'holder','0001037389'
0000102909,'holder','0000102909'
0001056559,'holder','0001056559'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001037763,'holder','0001037763'
0001084208,'holder','0001084208'
0001021926,'holder','0001021926'
0001000275,'holder','0001000275'
0001056821,'holder','0001056821'
0001078658,'holder','0001078658'
0001029730,'holder','0001029730'
0000102909,'holder','0000102909'
0001029730,'holder','0001029730'
0001540826,'holder','0001540826'
0001021249,'holder','0001021249'
0001020317,'holder','0001020317'
0001004244,'holder','0001004244'
0001008868,'holder','0001008868'
0000102909,'holder','0000102909'
